trigo20,trigo45,trigo70
59.04,60.04,61.4
59.05,60.04,61.4
59.05,60.04,61.41
59.05,60.04,61.41
59.05,60.04,61.41
59.06,60.04,61.41
59.06,60.04,61.41
59.06,60.05,61.41
59.06,60.05,61.41
59.06,60.05,61.41
59.06,60.05,61.41
59.06,60.05,61.41
59.07,60.05,61.41
59.07,60.05,61.41
59.07,60.05,61.41
59.07,60.05,61.41
59.07,60.05,61.41
59.07,60.05,61.42
59.07,60.05,61.42
59.07,60.05,61.42
59.07,60.06,61.42
59.07,60.06,61.42
59.07,60.06,61.42
59.07,60.06,61.42
59.07,60.06,61.42
59.07,60.06,61.42
59.07,60.06,61.42
59.08,60.06,61.42
59.08,60.06,61.42
59.08,60.06,61.43
59.08,60.06,61.43
59.08,60.07,61.43
59.08,60.07,61.43
59.08,60.07,61.43
59.08,60.07,61.43
59.08,60.07,61.43
59.08,60.08,61.43
59.09,60.08,61.43
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.09,60.08,61.44
59.1,60.08,61.44
59.1,60.08,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.45
59.1,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.46
59.11,60.09,61.47
59.11,60.09,61.47
59.11,60.09,61.47
59.11,60.1,61.47
59.11,60.1,61.47
59.12,60.1,61.47
59.12,60.1,61.48
59.12,60.1,61.48
59.12,60.1,61.48
59.12,60.1,61.48
59.12,60.1,61.48
59.12,60.1,61.49
59.12,60.1,61.49
59.12,60.1,61.49
59.12,60.1,61.49
59.12,60.1,61.49
59.12,60.11,61.49
59.12,60.11,61.49
59.12,60.11,61.49
59.12,60.11,61.49
59.12,60.11,61.5
59.12,60.11,61.5
59.12,60.11,61.5
59.12,60.11,61.5
59.13,60.11,61.5
59.13,60.11,61.5
59.13,60.11,61.5
59.13,60.12,61.5
59.13,60.12,61.51
59.13,60.12,61.51
59.13,60.12,61.51
59.13,60.12,61.51
59.13,60.12,61.51
59.13,60.12,61.51
59.13,60.12,61.51
59.13,60.12,61.51
59.13,60.12,61.51
59.14,60.12,61.51
59.14,60.12,61.51
59.14,60.12,61.51
59.14,60.12,61.52
59.14,60.12,61.52
59.14,60.13,61.52
59.14,60.13,61.52
59.14,60.13,61.52
59.14,60.13,61.52
59.14,60.13,61.52
59.14,60.13,61.52
59.14,60.13,61.52
59.14,60.13,61.52
59.14,60.13,61.52
59.14,60.13,61.53
59.14,60.13,61.53
59.14,60.13,61.53
59.14,60.13,61.53
59.14,60.13,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.15,60.14,61.53
59.16,60.14,61.53
59.16,60.15,61.54
59.16,60.15,61.54
59.16,60.15,61.54
59.16,60.15,61.54
59.16,60.15,61.54
59.16,60.15,61.54
59.16,60.15,61.54
59.16,60.15,61.54
59.16,60.15,61.54
59.16,60.16,61.54
59.16,60.16,61.54
59.17,60.16,61.54
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.17,60.16,61.55
59.18,60.17,61.55
59.18,60.17,61.56
59.18,60.17,61.56
59.18,60.17,61.56
59.18,60.17,61.56
59.18,60.17,61.56
59.18,60.17,61.56
59.18,60.17,61.56
59.18,60.18,61.56
59.19,60.18,61.56
59.19,60.18,61.56
59.19,60.18,61.57
59.19,60.18,61.57
59.19,60.18,61.57
59.19,60.18,61.57
59.19,60.18,61.57
59.19,60.18,61.57
59.19,60.18,61.57
59.19,60.18,61.57
59.19,60.19,61.57
59.19,60.19,61.58
59.19,60.19,61.58
59.19,60.19,61.58
59.19,60.19,61.58
59.2,60.19,61.59
59.2,60.2,61.59
59.2,60.2,61.59
59.2,60.2,61.59
59.2,60.2,61.59
59.2,60.2,61.59
59.2,60.2,61.59
59.2,60.2,61.59
59.2,60.2,61.6
59.2,60.2,61.6
59.2,60.21,61.6
59.2,60.21,61.6
59.2,60.21,61.6
59.2,60.21,61.6
59.2,60.21,61.6
59.2,60.21,61.6
59.2,60.21,61.6
59.2,60.21,61.6
59.2,60.21,61.61
59.2,60.21,61.61
59.21,60.21,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.61
59.21,60.22,61.62
59.21,60.23,61.62
59.21,60.23,61.62
59.21,60.23,61.62
59.21,60.23,61.62
59.21,60.23,61.62
59.21,60.23,61.62
59.21,60.23,61.62
59.22,60.24,61.62
59.22,60.24,61.62
59.22,60.24,61.62
59.22,60.24,61.62
59.22,60.24,61.63
59.22,60.24,61.63
59.22,60.24,61.63
59.22,60.24,61.63
59.22,60.24,61.63
59.22,60.24,61.63
59.22,60.25,61.63
59.22,60.25,61.63
59.22,60.25,61.63
59.22,60.25,61.63
59.22,60.25,61.63
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.25,61.64
59.22,60.26,61.64
59.23,60.26,61.65
59.23,60.26,61.65
59.23,60.26,61.65
59.23,60.26,61.65
59.23,60.26,61.65
59.23,60.26,61.65
59.23,60.26,61.65
59.23,60.26,61.65
59.23,60.26,61.65
59.23,60.26,61.66
59.23,60.26,61.66
59.23,60.26,61.66
59.23,60.26,61.66
59.23,60.26,61.66
59.23,60.26,61.66
59.23,60.27,61.66
59.23,60.27,61.67
59.23,60.27,61.67
59.23,60.27,61.67
59.23,60.27,61.68
59.24,60.27,61.68
59.24,60.27,61.68
59.24,60.27,61.68
59.24,60.27,61.68
59.24,60.28,61.69
59.24,60.28,61.69
59.24,60.28,61.69
59.24,60.28,61.69
59.24,60.28,61.69
59.24,60.28,61.69
59.24,60.28,61.69
59.24,60.28,61.69
59.24,60.28,61.7
59.24,60.28,61.7
59.24,60.28,61.7
59.24,60.28,61.7
59.24,60.29,61.7
59.24,60.29,61.7
59.24,60.29,61.7
59.24,60.29,61.7
59.24,60.29,61.7
59.24,60.29,61.7
59.24,60.3,61.7
59.24,60.3,61.7
59.24,60.3,61.7
59.24,60.3,61.7
59.24,60.3,61.71
59.24,60.3,61.71
59.24,60.3,61.71
59.24,60.3,61.71
59.24,60.3,61.71
59.24,60.3,61.71
59.25,60.3,61.71
59.25,60.3,61.71
59.25,60.31,61.71
59.25,60.31,61.71
59.25,60.31,61.71
59.25,60.31,61.71
59.25,60.31,61.71
59.25,60.31,61.71
59.25,60.31,61.71
59.25,60.31,61.72
59.25,60.31,61.72
59.25,60.32,61.72
59.25,60.32,61.72
59.25,60.32,61.72
59.25,60.32,61.72
59.25,60.32,61.72
59.25,60.32,61.72
59.25,60.32,61.72
59.25,60.32,61.72
59.25,60.32,61.73
59.25,60.32,61.73
59.25,60.32,61.73
59.25,60.32,61.73
59.25,60.33,61.73
59.25,60.33,61.73
59.25,60.33,61.73
59.25,60.33,61.73
59.25,60.33,61.73
59.25,60.33,61.73
59.25,60.33,61.73
59.25,60.33,61.74
59.25,60.33,61.74
59.25,60.33,61.74
59.26,60.33,61.74
59.26,60.33,61.74
59.26,60.33,61.74
59.26,60.33,61.74
59.26,60.33,61.74
59.26,60.33,61.74
59.26,60.33,61.74
59.26,60.34,61.74
59.26,60.34,61.74
59.26,60.34,61.74
59.26,60.34,61.74
59.26,60.34,61.74
59.26,60.34,61.74
59.26,60.34,61.75
59.26,60.34,61.75
59.26,60.34,61.75
59.26,60.34,61.75
59.26,60.34,61.75
59.26,60.35,61.75
59.26,60.35,61.75
59.26,60.35,61.75
59.26,60.35,61.75
59.26,60.35,61.75
59.26,60.35,61.75
59.26,60.35,61.75
59.26,60.35,61.75
59.26,60.35,61.76
59.26,60.35,61.76
59.26,60.36,61.76
59.26,60.36,61.76
59.26,60.36,61.76
59.26,60.36,61.76
59.26,60.36,61.76
59.26,60.36,61.76
59.26,60.36,61.76
59.26,60.36,61.76
59.26,60.36,61.76
59.26,60.37,61.76
59.26,60.37,61.76
59.26,60.37,61.76
59.26,60.37,61.76
59.26,60.37,61.76
59.26,60.37,61.77
59.27,60.37,61.77
59.27,60.37,61.77
59.27,60.38,61.77
59.27,60.38,61.77
59.27,60.38,61.77
59.27,60.38,61.77
59.27,60.38,61.77
59.27,60.38,61.77
59.27,60.38,61.77
59.27,60.38,61.77
59.27,60.38,61.77
59.27,60.38,61.78
59.27,60.38,61.78
59.27,60.38,61.78
59.27,60.38,61.78
59.27,60.38,61.78
59.27,60.39,61.79
59.27,60.39,61.79
59.27,60.39,61.79
59.27,60.39,61.79
59.27,60.39,61.79
59.27,60.39,61.79
59.27,60.39,61.79
59.27,60.39,61.8
59.27,60.4,61.8
59.28,60.4,61.8
59.28,60.4,61.8
59.28,60.4,61.8
59.28,60.4,61.8
59.28,60.4,61.8
59.28,60.4,61.8
59.28,60.4,61.8
59.28,60.4,61.8
59.28,60.4,61.81
59.28,60.4,61.81
59.28,60.4,61.81
59.28,60.4,61.81
59.28,60.4,61.81
59.28,60.4,61.81
59.28,60.41,61.81
59.28,60.41,61.81
59.28,60.41,61.81
59.28,60.41,61.81
59.29,60.41,61.81
59.29,60.41,61.82
59.29,60.41,61.82
59.29,60.41,61.82
59.29,60.41,61.82
59.29,60.41,61.82
59.29,60.41,61.82
59.29,60.41,61.82
59.29,60.41,61.82
59.29,60.41,61.82
59.29,60.42,61.83
59.29,60.42,61.83
59.29,60.42,61.83
59.29,60.42,61.83
59.29,60.42,61.83
59.29,60.42,61.83
59.3,60.42,61.83
59.3,60.42,61.83
59.3,60.42,61.83
59.3,60.42,61.83
59.3,60.42,61.83
59.3,60.42,61.83
59.31,60.42,61.83
59.31,60.43,61.83
59.31,60.43,61.83
59.31,60.43,61.83
59.31,60.43,61.83
59.31,60.43,61.83
59.31,60.43,61.83
59.31,60.43,61.83
59.31,60.43,61.84
59.31,60.43,61.84
59.31,60.43,61.84
59.31,60.43,61.84
59.32,60.43,61.84
59.32,60.43,61.84
59.32,60.43,61.84
59.32,60.43,61.84
59.32,60.44,61.84
59.32,60.44,61.85
59.32,60.44,61.85
59.32,60.44,61.85
59.33,60.44,61.85
59.33,60.44,61.85
59.33,60.44,61.85
59.33,60.44,61.85
59.33,60.44,61.86
59.33,60.44,61.86
59.33,60.44,61.86
59.33,60.44,61.86
59.33,60.45,61.86
59.34,60.45,61.86
59.34,60.45,61.86
59.34,60.45,61.86
59.34,60.45,61.86
59.34,60.45,61.87
59.35,60.45,61.87
59.35,60.45,61.87
59.35,60.46,61.87
59.35,60.46,61.87
59.35,60.46,61.87
59.36,60.46,61.87
59.36,60.46,61.87
59.36,60.46,61.87
59.36,60.46,61.87
59.36,60.46,61.87
59.36,60.46,61.88
59.37,60.46,61.88
59.37,60.46,61.88
59.37,60.47,61.88
59.37,60.47,61.88
59.38,60.47,61.88
59.39,60.47,61.88
59.39,60.47,61.88
59.4,60.47,61.88
59.4,60.47,61.88
59.4,60.47,61.88
59.41,60.47,61.88
59.41,60.47,61.89
59.41,60.47,61.89
59.41,60.47,61.89
59.41,60.47,61.89
59.41,60.47,61.9
59.41,60.47,61.9
59.41,60.47,61.9
59.42,60.48,61.9
59.42,60.48,61.9
59.42,60.48,61.9
59.43,60.48,61.9
59.43,60.48,61.91
59.43,60.48,61.91
59.43,60.48,61.91
59.43,60.48,61.91
59.43,60.48,61.91
59.43,60.48,61.92
59.44,60.48,61.92
59.44,60.48,61.92
59.44,60.49,61.92
59.44,60.49,61.92
59.44,60.49,61.92
59.44,60.49,61.92
59.44,60.49,61.92
59.44,60.49,61.92
59.44,60.49,61.93
59.44,60.49,61.93
59.44,60.49,61.93
59.44,60.49,61.93
59.44,60.49,61.93
59.44,60.49,61.93
59.45,60.49,61.93
59.45,60.49,61.93
59.45,60.49,61.93
59.45,60.49,61.93
59.45,60.49,61.94
59.45,60.5,61.94
59.45,60.5,61.94
59.45,60.5,61.94
59.45,60.5,61.94
59.45,60.5,61.95
59.45,60.5,61.95
59.45,60.5,61.95
59.46,60.5,61.95
59.46,60.5,61.95
59.46,60.5,61.95
59.46,60.5,61.95
59.46,60.5,61.95
59.46,60.51,61.95
59.46,60.51,61.95
59.46,60.51,61.95
59.46,60.51,61.95
59.46,60.51,61.95
59.46,60.51,61.96
59.46,60.51,61.96
59.46,60.51,61.96
59.46,60.51,61.96
59.46,60.51,61.96
59.47,60.51,61.96
59.47,60.51,61.96
59.47,60.51,61.96
59.47,60.51,61.96
59.47,60.52,61.96
59.47,60.52,61.96
59.47,60.52,61.96
59.47,60.52,61.96
59.47,60.52,61.96
59.47,60.52,61.96
59.47,60.53,61.96
59.47,60.53,61.96
59.48,60.53,61.96
59.48,60.53,61.96
59.48,60.53,61.97
59.48,60.53,61.97
59.48,60.53,61.97
59.48,60.53,61.97
59.48,60.53,61.97
59.48,60.53,61.97
59.48,60.53,61.97
59.48,60.54,61.97
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.98
59.49,60.54,61.99
59.5,60.54,61.99
59.5,60.54,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.5,60.55,61.99
59.51,60.56,62
59.51,60.56,62
59.51,60.56,62
59.51,60.56,62
59.51,60.56,62
59.51,60.56,62
59.51,60.57,62
59.51,60.57,62.01
59.52,60.57,62.01
59.52,60.57,62.01
59.52,60.57,62.01
59.52,60.57,62.01
59.52,60.57,62.01
59.52,60.57,62.01
59.52,60.57,62.02
59.52,60.57,62.02
59.52,60.58,62.02
59.52,60.58,62.02
59.52,60.58,62.02
59.52,60.58,62.02
59.52,60.58,62.02
59.52,60.58,62.02
59.52,60.58,62.02
59.52,60.58,62.02
59.52,60.58,62.03
59.53,60.58,62.03
59.53,60.59,62.03
59.53,60.59,62.03
59.53,60.59,62.03
59.53,60.59,62.03
59.53,60.59,62.03
59.53,60.59,62.03
59.53,60.59,62.04
59.53,60.59,62.04
59.53,60.59,62.04
59.53,60.6,62.04
59.53,60.6,62.04
59.53,60.6,62.04
59.53,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.04
59.54,60.6,62.05
59.54,60.6,62.05
59.54,60.6,62.05
59.55,60.6,62.05
59.55,60.6,62.05
59.55,60.61,62.05
59.55,60.61,62.05
59.55,60.61,62.05
59.55,60.61,62.05
59.55,60.61,62.05
59.55,60.61,62.05
59.55,60.61,62.05
59.56,60.61,62.05
59.56,60.61,62.05
59.56,60.61,62.05
59.56,60.61,62.06
59.56,60.61,62.06
59.56,60.61,62.06
59.56,60.62,62.06
59.56,60.62,62.06
59.56,60.62,62.06
59.56,60.62,62.06
59.56,60.63,62.06
59.56,60.63,62.06
59.57,60.63,62.06
59.57,60.63,62.06
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.63,62.07
59.57,60.64,62.07
59.57,60.64,62.07
59.57,60.64,62.07
59.57,60.64,62.07
59.57,60.64,62.07
59.57,60.64,62.08
59.58,60.64,62.08
59.58,60.64,62.08
59.58,60.64,62.08
59.58,60.65,62.08
59.58,60.65,62.08
59.58,60.65,62.08
59.58,60.65,62.08
59.58,60.65,62.08
59.58,60.65,62.09
59.58,60.65,62.09
59.58,60.65,62.09
59.58,60.65,62.09
59.58,60.65,62.09
59.58,60.65,62.09
59.59,60.65,62.09
59.59,60.66,62.09
59.59,60.66,62.09
59.59,60.66,62.09
59.59,60.66,62.09
59.59,60.66,62.09
59.59,60.66,62.1
59.59,60.66,62.1
59.59,60.66,62.1
59.59,60.66,62.1
59.59,60.66,62.1
59.59,60.66,62.11
59.59,60.66,62.11
59.59,60.66,62.11
59.59,60.67,62.11
59.59,60.67,62.11
59.59,60.67,62.11
59.59,60.67,62.12
59.6,60.67,62.12
59.6,60.67,62.12
59.6,60.67,62.12
59.6,60.67,62.12
59.6,60.67,62.12
59.6,60.67,62.13
59.6,60.67,62.13
59.6,60.67,62.13
59.6,60.67,62.13
59.6,60.67,62.13
59.6,60.67,62.13
59.6,60.67,62.13
59.6,60.67,62.13
59.6,60.68,62.13
59.6,60.68,62.13
59.6,60.68,62.13
59.6,60.68,62.13
59.6,60.68,62.13
59.61,60.68,62.13
59.61,60.68,62.14
59.61,60.68,62.14
59.61,60.69,62.14
59.61,60.69,62.14
59.61,60.69,62.14
59.61,60.69,62.15
59.61,60.69,62.15
59.61,60.69,62.15
59.61,60.69,62.15
59.61,60.69,62.15
59.61,60.7,62.15
59.61,60.7,62.15
59.61,60.7,62.15
59.61,60.7,62.15
59.61,60.7,62.15
59.61,60.7,62.15
59.61,60.71,62.15
59.61,60.71,62.15
59.61,60.71,62.15
59.61,60.71,62.15
59.61,60.71,62.15
59.61,60.71,62.16
59.61,60.71,62.16
59.61,60.71,62.16
59.61,60.71,62.16
59.61,60.71,62.16
59.61,60.71,62.16
59.61,60.71,62.16
59.61,60.71,62.16
59.62,60.71,62.16
59.62,60.71,62.16
59.62,60.72,62.16
59.62,60.72,62.16
59.62,60.72,62.16
59.62,60.72,62.16
59.62,60.72,62.16
59.62,60.72,62.16
59.62,60.72,62.16
59.62,60.72,62.16
59.62,60.72,62.17
59.62,60.72,62.17
59.62,60.72,62.17
59.62,60.72,62.17
59.62,60.72,62.17
59.62,60.72,62.17
59.62,60.72,62.17
59.62,60.72,62.17
59.62,60.73,62.17
59.62,60.73,62.17
59.62,60.73,62.17
59.62,60.73,62.17
59.62,60.73,62.17
59.62,60.73,62.17
59.62,60.73,62.18
59.62,60.73,62.18
59.62,60.73,62.18
59.62,60.74,62.18
59.62,60.74,62.18
59.62,60.74,62.18
59.62,60.74,62.18
59.62,60.74,62.18
59.63,60.74,62.18
59.63,60.74,62.18
59.63,60.74,62.18
59.63,60.74,62.18
59.63,60.74,62.18
59.63,60.75,62.18
59.63,60.75,62.18
59.63,60.75,62.18
59.63,60.75,62.19
59.63,60.75,62.19
59.63,60.75,62.19
59.63,60.75,62.19
59.63,60.75,62.19
59.63,60.75,62.19
59.63,60.75,62.19
59.63,60.75,62.19
59.63,60.75,62.2
59.63,60.75,62.2
59.63,60.75,62.2
59.63,60.76,62.2
59.63,60.76,62.2
59.63,60.76,62.2
59.63,60.76,62.2
59.63,60.76,62.2
59.63,60.76,62.21
59.63,60.76,62.21
59.63,60.76,62.21
59.63,60.76,62.21
59.63,60.76,62.21
59.63,60.77,62.21
59.63,60.77,62.21
59.63,60.77,62.21
59.63,60.77,62.22
59.63,60.77,62.22
59.63,60.77,62.22
59.63,60.77,62.22
59.63,60.77,62.22
59.63,60.77,62.22
59.63,60.77,62.22
59.63,60.77,62.22
59.63,60.77,62.23
59.63,60.77,62.23
59.64,60.77,62.23
59.64,60.78,62.23
59.64,60.78,62.23
59.64,60.78,62.23
59.64,60.78,62.23
59.64,60.78,62.23
59.64,60.78,62.23
59.64,60.78,62.23
59.64,60.78,62.23
59.64,60.78,62.24
59.64,60.78,62.24
59.64,60.79,62.24
59.64,60.79,62.24
59.64,60.79,62.24
59.64,60.79,62.24
59.64,60.79,62.24
59.64,60.79,62.25
59.64,60.8,62.25
59.64,60.8,62.25
59.64,60.8,62.25
59.64,60.8,62.25
59.64,60.8,62.25
59.64,60.8,62.26
59.64,60.8,62.26
59.64,60.8,62.26
59.64,60.8,62.26
59.64,60.8,62.26
59.64,60.8,62.26
59.64,60.8,62.26
59.64,60.8,62.26
59.64,60.8,62.26
59.64,60.81,62.26
59.64,60.81,62.26
59.64,60.81,62.27
59.64,60.81,62.27
59.65,60.81,62.27
59.65,60.81,62.27
59.65,60.81,62.27
59.65,60.81,62.27
59.65,60.81,62.27
59.65,60.81,62.27
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.81,62.28
59.65,60.82,62.28
59.65,60.82,62.28
59.65,60.82,62.28
59.65,60.82,62.28
59.66,60.82,62.28
59.66,60.82,62.28
59.66,60.82,62.28
59.66,60.82,62.28
59.66,60.83,62.28
59.66,60.83,62.28
59.66,60.83,62.29
59.66,60.83,62.29
59.66,60.83,62.29
59.66,60.83,62.29
59.66,60.83,62.29
59.66,60.83,62.29
59.66,60.83,62.29
59.66,60.83,62.29
59.66,60.83,62.29
59.66,60.84,62.29
59.66,60.84,62.29
59.66,60.84,62.3
59.66,60.84,62.3
59.66,60.84,62.3
59.66,60.84,62.3
59.66,60.84,62.3
59.66,60.84,62.3
59.67,60.84,62.3
59.67,60.85,62.31
59.67,60.85,62.31
59.67,60.85,62.31
59.67,60.85,62.31
59.68,60.85,62.32
59.68,60.85,62.32
59.68,60.85,62.32
59.68,60.85,62.32
59.68,60.85,62.33
59.68,60.85,62.33
59.69,60.85,62.33
59.69,60.85,62.33
59.69,60.85,62.33
59.69,60.86,62.33
59.69,60.86,62.33
59.69,60.86,62.33
59.69,60.86,62.33
59.69,60.86,62.34
59.69,60.86,62.34
59.69,60.86,62.34
59.69,60.86,62.34
59.69,60.86,62.34
59.7,60.86,62.34
59.7,60.87,62.34
59.7,60.87,62.34
59.7,60.87,62.34
59.7,60.87,62.34
59.7,60.87,62.34
59.7,60.87,62.35
59.7,60.87,62.35
59.7,60.87,62.35
59.71,60.87,62.35
59.71,60.87,62.35
59.71,60.87,62.35
59.71,60.87,62.35
59.71,60.87,62.35
59.71,60.88,62.35
59.71,60.88,62.35
59.71,60.88,62.35
59.72,60.88,62.35
59.72,60.88,62.36
59.72,60.88,62.36
59.72,60.88,62.36
59.73,60.88,62.36
59.73,60.88,62.36
59.73,60.88,62.36
59.73,60.88,62.36
59.74,60.89,62.36
59.74,60.89,62.36
59.74,60.89,62.36
59.74,60.89,62.36
59.75,60.89,62.37
59.75,60.89,62.37
59.75,60.89,62.37
59.75,60.89,62.37
59.75,60.89,62.37
59.75,60.89,62.37
59.76,60.89,62.37
59.76,60.9,62.37
59.76,60.9,62.37
59.76,60.9,62.37
59.77,60.9,62.37
59.77,60.9,62.37
59.77,60.9,62.37
59.78,60.9,62.37
59.78,60.9,62.37
59.78,60.91,62.38
59.78,60.91,62.38
59.79,60.91,62.38
59.79,60.91,62.38
59.79,60.91,62.38
59.79,60.91,62.38
59.79,60.91,62.38
59.79,60.91,62.38
59.8,60.91,62.38
59.8,60.91,62.38
59.8,60.91,62.38
59.8,60.91,62.38
59.8,60.91,62.38
59.8,60.91,62.38
59.81,60.92,62.39
59.81,60.92,62.39
59.81,60.92,62.39
59.81,60.92,62.39
59.81,60.92,62.39
59.82,60.92,62.39
59.82,60.92,62.39
59.82,60.92,62.39
59.82,60.92,62.39
59.82,60.92,62.39
59.82,60.92,62.39
59.82,60.93,62.39
59.82,60.93,62.39
59.83,60.93,62.39
59.83,60.93,62.39
59.83,60.93,62.39
59.83,60.93,62.39
59.83,60.93,62.4
59.83,60.93,62.4
59.83,60.93,62.4
59.83,60.93,62.4
59.83,60.93,62.4
59.83,60.93,62.4
59.83,60.93,62.4
59.83,60.93,62.4
59.83,60.93,62.41
59.83,60.94,62.41
59.84,60.94,62.41
59.84,60.94,62.41
59.84,60.94,62.41
59.84,60.94,62.41
59.84,60.94,62.41
59.84,60.94,62.41
59.84,60.94,62.41
59.84,60.94,62.42
59.84,60.94,62.42
59.84,60.94,62.42
59.84,60.94,62.42
59.84,60.94,62.42
59.85,60.94,62.42
59.85,60.95,62.42
59.85,60.95,62.42
59.85,60.95,62.42
59.85,60.95,62.42
59.85,60.95,62.42
59.85,60.95,62.42
59.85,60.95,62.42
59.85,60.95,62.42
59.85,60.95,62.43
59.85,60.95,62.43
59.85,60.95,62.44
59.86,60.96,62.44
59.86,60.96,62.44
59.86,60.96,62.44
59.86,60.96,62.44
59.86,60.96,62.44
59.86,60.96,62.45
59.86,60.96,62.45
59.86,60.96,62.45
59.86,60.96,62.45
59.86,60.97,62.45
59.86,60.97,62.45
59.86,60.97,62.45
59.86,60.97,62.45
59.86,60.97,62.45
59.86,60.97,62.45
59.86,60.97,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.46
59.87,60.98,62.47
59.87,60.98,62.47
59.87,60.98,62.47
59.87,60.98,62.47
59.87,60.98,62.47
59.88,60.98,62.47
59.88,60.98,62.47
59.88,60.98,62.47
59.88,60.98,62.47
59.88,60.99,62.47
59.88,60.99,62.47
59.88,60.99,62.47
59.88,60.99,62.47
59.88,60.99,62.48
59.88,60.99,62.48
59.88,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,60.99,62.48
59.89,61,62.48
59.89,61,62.48
59.89,61,62.48
59.89,61,62.49
59.89,61,62.49
59.9,61,62.49
59.9,61,62.49
59.9,61,62.49
59.9,61,62.49
59.9,61,62.49
59.9,61,62.49
59.9,61,62.49
59.91,61,62.49
59.91,61,62.49
59.91,61,62.49
59.91,61,62.49
59.91,61,62.49
59.91,61,62.49
59.91,61,62.49
59.91,61,62.5
59.91,61.01,62.5
59.91,61.01,62.5
59.91,61.01,62.5
59.91,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.92,61.01,62.5
59.93,61.01,62.5
59.93,61.01,62.5
59.93,61.01,62.51
59.93,61.01,62.51
59.93,61.01,62.51
59.93,61.02,62.51
59.93,61.02,62.51
59.93,61.02,62.51
59.93,61.02,62.51
59.93,61.02,62.51
59.93,61.02,62.51
59.93,61.02,62.51
59.93,61.02,62.51
59.94,61.02,62.51
59.94,61.02,62.51
59.94,61.03,62.51
